,ID,title,product_type,macro_category,prices,quantities,unit_of_measure,score,total_annual_revenues
11565,1796654393139978019,100% Cashmere Stock Luxury Soft Wool Cashmere Blend Fabric for Coat Garment,100% Wool Fabric,Fabrics,169.0,50.0,meters,4.9,40000.0
11566,-7108372555966012452,HJ wholesale colored wool felt fabric,100% Wool Fabric,Fabrics,1.85,100.0,square,4.7,140000.0
11567,-7108372555966012452,HJ wholesale colored wool felt fabric,100% Wool Fabric,Fabrics,1.65,500.0,square,4.7,140000.0
11568,-7108372555966012452,HJ wholesale colored wool felt fabric,100% Wool Fabric,Fabrics,1.35,1000.0,square,4.7,140000.0
11569,582608271082228514,Hot Sell Special 100% wool brush fabric for winter overcoat,100% Wool Fabric,Fabrics,10.53,50.0,meters,5.0,130000.0
11570,582608271082228514,Hot Sell Special 100% wool brush fabric for winter overcoat,100% Wool Fabric,Fabrics,8.4,1000.0,meters,5.0,130000.0
11571,582608271082228514,Hot Sell Special 100% wool brush fabric for winter overcoat,100% Wool Fabric,Fabrics,6.8,2000.0,meters,5.0,130000.0
11572,4340669676498281868,100% Wool Felt Fabric Factory,100% Wool Fabric,Fabrics,3.88,20.0,square,4.7,110000.0
11573,4340669676498281868,100% Wool Felt Fabric Factory,100% Wool Fabric,Fabrics,3.82,50.0,square,4.7,110000.0
11574,4340669676498281868,100% Wool Felt Fabric Factory,100% Wool Fabric,Fabrics,3.78,100.0,square,4.7,110000.0
11575,1404309087930891740,Custom shape sealed felt wool fabric,100% Wool Fabric,Fabrics,9.9,50.0,meters,4.9,110000.0
11576,1404309087930891740,Custom shape sealed felt wool fabric,100% Wool Fabric,Fabrics,9.0,100.0,meters,4.9,110000.0
11577,-8735158404397352940,100% merino sheep wool fabric,100% Wool Fabric,Fabrics,32.0,100.0,meters,4.8,170000.0
11578,-8735158404397352940,100% merino sheep wool fabric,100% Wool Fabric,Fabrics,31.0,500.0,meters,4.8,170000.0
11579,-8735158404397352940,100% merino sheep wool fabric,100% Wool Fabric,Fabrics,30.0,1000.0,meters,4.8,170000.0
11580,2876163670866884125,quick dry New Zealand organic wool handmade wool felt dryer balls 6 pack for dryer machine,100% Wool Fabric,Fabrics,0.36,600.0,pieces,4.7,110000.0
11581,2876163670866884125,quick dry New Zealand organic wool handmade wool felt dryer balls 6 pack for dryer machine,100% Wool Fabric,Fabrics,0.34,1200.0,pieces,4.7,110000.0
11582,2876163670866884125,quick dry New Zealand organic wool handmade wool felt dryer balls 6 pack for dryer machine,100% Wool Fabric,Fabrics,0.33,3000.0,pieces,4.7,110000.0
11583,-8437910924979532945,100% superfine merino wool knitted interlock fabric,100% Wool Fabric,Fabrics,"['$84.00/kilogram', '']",N/A,N/A,5.0,70000.0
11584,-8210037235955744724,cold proof wool felt for awning/tent,100% Wool Fabric,Fabrics,"['$2.00/square meter', '']",N/A,N/A,5.0,2000.0
11585,2152296567424553046,Hot sale high quality plain woven italian wool tr suit uniform fabric,100% Wool Fabric,Fabrics,3.5,3000.0,meters,5.0,190000.0
11586,2152296567424553046,Hot sale high quality plain woven italian wool tr suit uniform fabric,100% Wool Fabric,Fabrics,3.3,5000.0,meters,5.0,190000.0
11587,2152296567424553046,Hot sale high quality plain woven italian wool tr suit uniform fabric,100% Wool Fabric,Fabrics,2.9,20000.0,meters,5.0,190000.0
11588,2152296567424553046,Hot sale high quality plain woven italian wool tr suit uniform fabric,100% Wool Fabric,Fabrics,2.6,50000.0,meters,5.0,190000.0
11589,4390300574337027240,Wholesale 200gsm 85% cotton 15% cashmere 1*1 rib knitted wool fabric for clothing,100% Wool Fabric,Fabrics,9.0,10.0,meters,4.9,4000.0
11590,4390300574337027240,Wholesale 200gsm 85% cotton 15% cashmere 1*1 rib knitted wool fabric for clothing,100% Wool Fabric,Fabrics,8.9,100.0,meters,4.9,4000.0
11591,4390300574337027240,Wholesale 200gsm 85% cotton 15% cashmere 1*1 rib knitted wool fabric for clothing,100% Wool Fabric,Fabrics,8.4,2000.0,meters,4.9,4000.0
11592,8313343910725682672,4mm colorful wool felt for decoration,100% Wool Fabric,Fabrics,20.5,500.0,square,4.7,140000.0
11593,8313343910725682672,4mm colorful wool felt for decoration,100% Wool Fabric,Fabrics,15.0,5000.0,square,4.7,140000.0
11594,8313343910725682672,4mm colorful wool felt for decoration,100% Wool Fabric,Fabrics,8.5,10000.0,square,4.7,140000.0
11595,1379959475494717157,factory 340g 100% merino wool antiplane knitted design Sustainable fabric for winter clothing,100% Wool Fabric,Fabrics,18.5,10.0,meters,4.9,4000.0
11596,1379959475494717157,factory 340g 100% merino wool antiplane knitted design Sustainable fabric for winter clothing,100% Wool Fabric,Fabrics,18.0,100.0,meters,4.9,4000.0
11597,1379959475494717157,factory 340g 100% merino wool antiplane knitted design Sustainable fabric for winter clothing,100% Wool Fabric,Fabrics,17.2,2000.0,meters,4.9,4000.0
11598,2334833358945382947,red 100% merino wool felt 3mm 5mm 5.5mm 8mm 10mm,100% Wool Fabric,Fabrics,10.9,100.0,kilograms,5.0,120000.0
11599,2334833358945382947,red 100% merino wool felt 3mm 5mm 5.5mm 8mm 10mm,100% Wool Fabric,Fabrics,10.1,1000.0,kilograms,5.0,120000.0
11600,2334833358945382947,red 100% merino wool felt 3mm 5mm 5.5mm 8mm 10mm,100% Wool Fabric,Fabrics,9.2,10000.0,kilograms,5.0,120000.0
11601,1426572987705719512,100 merino wool fabric for polishing pad fabric,100% Wool Fabric,Fabrics,30.5,100.0,meters,4.8,170000.0
11602,1426572987705719512,100 merino wool fabric for polishing pad fabric,100% Wool Fabric,Fabrics,29.5,500.0,meters,4.8,170000.0
11603,1426572987705719512,100 merino wool fabric for polishing pad fabric,100% Wool Fabric,Fabrics,28.0,1000.0,meters,4.8,170000.0
11604,-4425352361781072398,High quality 100% merino woven wool fabric and pressed wool,100% Wool Fabric,Fabrics,9.21,50.0,meters,5.0,130000.0
11605,-4425352361781072398,High quality 100% merino woven wool fabric and pressed wool,100% Wool Fabric,Fabrics,9.0,1000.0,meters,5.0,130000.0
11606,818147127085445847,free sample Worsted 100% merino wool antiplane knitted Plain Dyed fabric for winter clothing,100% Wool Fabric,Fabrics,18.5,10.0,meters,4.9,4000.0
11607,818147127085445847,free sample Worsted 100% merino wool antiplane knitted Plain Dyed fabric for winter clothing,100% Wool Fabric,Fabrics,18.0,100.0,meters,4.9,4000.0
11608,818147127085445847,free sample Worsted 100% merino wool antiplane knitted Plain Dyed fabric for winter clothing,100% Wool Fabric,Fabrics,17.2,2000.0,meters,4.9,4000.0
11609,1469682260287112895,Italian 100% wool cashmere administrative suiting fabric england worsted wool fabric black,100% Wool Fabric,Fabrics,18.5,100.0,meters,4.8,1289956.0
11610,1469682260287112895,Italian 100% wool cashmere administrative suiting fabric england worsted wool fabric black,100% Wool Fabric,Fabrics,17.0,1200.0,meters,4.8,1289956.0
11611,1469682260287112895,Italian 100% wool cashmere administrative suiting fabric england worsted wool fabric black,100% Wool Fabric,Fabrics,16.8,2000.0,meters,4.8,1289956.0
11612,-2231543980550358089,Special wool felt for traditional hat national hat,100% Wool Fabric,Fabrics,30.0,10.0,pieces,5.0,2000.0
11613,-2231543980550358089,Special wool felt for traditional hat national hat,100% Wool Fabric,Fabrics,26.0,120.0,pieces,5.0,2000.0
11614,-2231543980550358089,Special wool felt for traditional hat national hat,100% Wool Fabric,Fabrics,23.0,400.0,pieces,5.0,2000.0
11615,-6442178884926993933,multifunction felt ball felting 100% wool yarn,100% Wool Fabric,Fabrics,9.9,50.0,meters,4.9,110000.0
11616,-6442178884926993933,multifunction felt ball felting 100% wool yarn,100% Wool Fabric,Fabrics,9.0,100.0,meters,4.9,110000.0
11617,8023703011228786353,10mm thick felt,100% Wool Fabric,Fabrics,128.0,50.0,square,5.0,2000.0
11618,-891594291728688616,Suit fabric 100% Wool dark fringe super 120 Yarn 280g Weight 145cm Width with 0.1M Zero Shear Sampling Support Full Wool Product,100% Wool Fabric,Fabrics,32.86,1.0,meters,4.7,230000.0
11619,-891594291728688616,Suit fabric 100% Wool dark fringe super 120 Yarn 280g Weight 145cm Width with 0.1M Zero Shear Sampling Support Full Wool Product,100% Wool Fabric,Fabrics,28.16,10.0,meters,4.7,230000.0
11620,-891594291728688616,Suit fabric 100% Wool dark fringe super 120 Yarn 280g Weight 145cm Width with 0.1M Zero Shear Sampling Support Full Wool Product,100% Wool Fabric,Fabrics,26.29,30.0,meters,4.7,230000.0
11621,-891594291728688616,Suit fabric 100% Wool dark fringe super 120 Yarn 280g Weight 145cm Width with 0.1M Zero Shear Sampling Support Full Wool Product,100% Wool Fabric,Fabrics,24.64,50.0,meters,4.7,230000.0
11622,-418373667033586169,Top quality factory supply merino wool fabric,100% Wool Fabric,Fabrics,"['$60.00/kilogram', '']",N/A,N/A,5.0,70000.0
11623,-1619644335822488565,"Wool felt fabric 100% style fabric for wool crafts and package products, using New Zealand wool as material",100% Wool Fabric,Fabrics,"['$20.00/square meter', '']",N/A,N/A,5.0,120000.0
11624,1325854839188067209,ECO friendly white 8cm wool Ball handmade wool ball for washing,100% Wool Fabric,Fabrics,0.88,1.0,pieces,4.7,110000.0
11625,1325854839188067209,ECO friendly white 8cm wool Ball handmade wool ball for washing,100% Wool Fabric,Fabrics,0.87,500.0,pieces,4.7,110000.0
11626,1325854839188067209,ECO friendly white 8cm wool Ball handmade wool ball for washing,100% Wool Fabric,Fabrics,0.86,1000.0,pieces,4.7,110000.0
11627,9042806822910582687,Custom 100 Percent European Colorful Wool Merino Wool Felt Fabric,100% Wool Fabric,Fabrics,6.52,50.0,pieces,4.7,110000.0
11628,9042806822910582687,Custom 100 Percent European Colorful Wool Merino Wool Felt Fabric,100% Wool Fabric,Fabrics,6.45,100.0,pieces,4.7,110000.0
11629,9042806822910582687,Custom 100 Percent European Colorful Wool Merino Wool Felt Fabric,100% Wool Fabric,Fabrics,6.4,200.0,pieces,4.7,110000.0
11630,3340654312023482513,Solarwool Custom Wholesale 95% Merino Wool 5% Spandex Yarn Gabardine Fabric,100% Wool Fabric,Fabrics,30.0,500.0,pieces,,300.0
11631,3340654312023482513,Solarwool Custom Wholesale 95% Merino Wool 5% Spandex Yarn Gabardine Fabric,100% Wool Fabric,Fabrics,28.0,5000.0,pieces,,300.0
11632,-8382784399097918494,Wool Wadding Felt Underlay,100% Wool Fabric,Fabrics,120.0,250.0,rolls,,
11633,-7254310955071633242,Suit fabric 100% Wool Fabric Suit super 120 Yarn 280g Weight 145cm Width with 0.1M Zero Shear Sampling Support Full Wool Product,100% Wool Fabric,Fabrics,N/A,1.0,meters,4.7,230000.0
11634,-7254310955071633242,Suit fabric 100% Wool Fabric Suit super 120 Yarn 280g Weight 145cm Width with 0.1M Zero Shear Sampling Support Full Wool Product,100% Wool Fabric,,N/A,10.0,meters,4.7,230000.0
11635,-7254310955071633242,Suit fabric 100% Wool Fabric Suit super 120 Yarn 280g Weight 145cm Width with 0.1M Zero Shear Sampling Support Full Wool Product,100% Wool Fabric,,N/A,30.0,meters,4.7,230000.0
11636,-7254310955071633242,Suit fabric 100% Wool Fabric Suit super 120 Yarn 280g Weight 145cm Width with 0.1M Zero Shear Sampling Support Full Wool Product,100% Wool Fabric,,N/A,50.0,meters,4.7,230000.0
11637,-5473534155082795255,High quality superfine machine washable merino wool single jersey fabric,100% Wool Fabric,Fabrics,"['$50.00/kilogram', '']",N/A,N/A,5.0,70000.0
11638,-69034250779932112,Factory price double yarn twill 275 gm khaki super 100 wool suiting fabric for men,100% Wool Fabric,Fabrics,18.5,100.0,meters,4.8,1289956.0
11639,-69034250779932112,Factory price double yarn twill 275 gm khaki super 100 wool suiting fabric for men,100% Wool Fabric,Fabrics,17.0,1000.0,meters,4.8,1289956.0
11640,-69034250779932112,Factory price double yarn twill 275 gm khaki super 100 wool suiting fabric for men,100% Wool Fabric,Fabrics,16.8,2000.0,meters,4.8,1289956.0
11641,5985359892170919829,2022 New Product alpaca Velvet Flannel fleece Woolen coat fabric,100% Wool Fabric,Fabrics,9.01,50.0,meters,5.0,130000.0
11642,5985359892170919829,2022 New Product alpaca Velvet Flannel fleece Woolen coat fabric,100% Wool Fabric,Fabrics,7.98,800.0,meters,5.0,130000.0
11643,5985359892170919829,2022 New Product alpaca Velvet Flannel fleece Woolen coat fabric,100% Wool Fabric,Fabrics,5.01,2000.0,meters,5.0,130000.0
11644,-7877625194459914629,OEM RWS certificated colorful 1mm 2mm 3mm craft bag use 100% wool felt fabric for sale,100% Wool Fabric,Fabrics,9.87,100.0,sheets,4.9,260000.0
11645,-7877625194459914629,OEM RWS certificated colorful 1mm 2mm 3mm craft bag use 100% wool felt fabric for sale,100% Wool Fabric,Fabrics,7.68,500.0,sheets,4.9,260000.0
11646,-7877625194459914629,OEM RWS certificated colorful 1mm 2mm 3mm craft bag use 100% wool felt fabric for sale,100% Wool Fabric,Fabrics,6.58,5000.0,sheets,4.9,260000.0
11647,1851651972547257763,White 5mm wool felt ripstop polyester fabric,100% Wool Fabric,Fabrics,9.9,50.0,meters,4.9,110000.0
11648,1851651972547257763,White 5mm wool felt ripstop polyester fabric,100% Wool Fabric,Fabrics,9.0,100.0,meters,4.9,110000.0
11649,-2351710522994109978,wholesale 2mm 5mm industry white wool felt wool polyester wool roving for felting,100% Wool Fabric,Fabrics,7.1,100.0,sheets,4.9,260000.0
11650,-2351710522994109978,wholesale 2mm 5mm industry white wool felt wool polyester wool roving for felting,100% Wool Fabric,Fabrics,6.1,500.0,sheets,4.9,260000.0
11651,-2351710522994109978,wholesale 2mm 5mm industry white wool felt wool polyester wool roving for felting,100% Wool Fabric,Fabrics,5.1,5000.0,sheets,4.9,260000.0
11652,-3455835127950113814,Newest Premium 100% Merino Wool Worsted Suiting Fabrics Italian Style For Men's Suit RTS,100% Wool Fabric,Fabrics,26.25,1.0,meters,4.9,40000.0
11653,-3455835127950113814,Newest Premium 100% Merino Wool Worsted Suiting Fabrics Italian Style For Men's Suit RTS,100% Wool Fabric,Fabrics,13.69,65.0,meters,4.9,40000.0
11654,-3882420340646903154,In Stock Worsted Merino Wool Italian Suiting Fabric Blend Fabric Linen Silk Wool Fabric For Men Suits,100% Wool Fabric,Fabrics,28.79,3.0,meters,4.9,40000.0
11655,-3882420340646903154,In Stock Worsted Merino Wool Italian Suiting Fabric Blend Fabric Linen Silk Wool Fabric For Men Suits,100% Wool Fabric,Fabrics,19.71,50.0,meters,4.9,40000.0
11656,2111629027810648895,100% -Wool STOCK Worsted Merino Luxury Wool/Polyester Italian Suiting Fabric Suiting Fabric Men Suits,100% Wool Fabric,Fabrics,21.16,1.0,meters,4.9,40000.0
11657,2111629027810648895,100% -Wool STOCK Worsted Merino Luxury Wool/Polyester Italian Suiting Fabric Suiting Fabric Men Suits,100% Wool Fabric,Fabrics,16.7,65.0,meters,4.9,40000.0
11658,4093047303274596261,wholesale 100% wool fabric for carpet coat hometexile,100% Wool Fabric,Fabrics,15.0,100.0,meters,4.8,170000.0
11659,4093047303274596261,wholesale 100% wool fabric for carpet coat hometexile,100% Wool Fabric,Fabrics,14.0,500.0,meters,4.8,170000.0
11660,4093047303274596261,wholesale 100% wool fabric for carpet coat hometexile,100% Wool Fabric,Fabrics,13.0,1000.0,meters,4.8,170000.0
11661,8654679816954716898,needle punched wool felt roll blended felt wool fabric,100% Wool Fabric,Fabrics,8.25,100.0,square,5.0,120000.0
11662,8654679816954716898,needle punched wool felt roll blended felt wool fabric,100% Wool Fabric,Fabrics,6.85,1000.0,square,5.0,120000.0
11663,8654679816954716898,needle punched wool felt roll blended felt wool fabric,100% Wool Fabric,Fabrics,3.5,10000.0,square,5.0,120000.0
11664,1148781342858089175,Merino Wool Fabric Rib in Stripe Solarwool Ultrafine Knitted OEM Weft Black 100worsted Merino Wool Thin Fabric 100% Wool /,100% Wool Fabric,Fabrics,50.0,300.0,kilograms,,300.0
11665,1148781342858089175,Merino Wool Fabric Rib in Stripe Solarwool Ultrafine Knitted OEM Weft Black 100worsted Merino Wool Thin Fabric 100% Wool /,100% Wool Fabric,Fabrics,30.0,800.0,kilograms,,300.0
11666,-7008564353745617618,"Wholesale 100% Organic German Merino Wool Felt Fabric 2mm-5mm Needle Punched 10 Pieces 0.15-0.60g/cm3 58/60"" White Plain Jackets",100% Wool Fabric,Fabrics,8.5,1.0,pieces,4.7,110000.0
11667,-7008564353745617618,"Wholesale 100% Organic German Merino Wool Felt Fabric 2mm-5mm Needle Punched 10 Pieces 0.15-0.60g/cm3 58/60"" White Plain Jackets",100% Wool Fabric,Fabrics,8.3,20.0,pieces,4.7,110000.0
11668,-7008564353745617618,"Wholesale 100% Organic German Merino Wool Felt Fabric 2mm-5mm Needle Punched 10 Pieces 0.15-0.60g/cm3 58/60"" White Plain Jackets",100% Wool Fabric,Fabrics,8.2,30.0,pieces,4.7,110000.0
11669,7707666056958254511,Solarwool Merino Woolen Woven Flannel Fabric,100% Wool Fabric,Fabrics,50.0,500.0,kilograms,,300.0
11670,7707666056958254511,Solarwool Merino Woolen Woven Flannel Fabric,100% Wool Fabric,Fabrics,48.0,3000.0,kilograms,,300.0
11671,1076362443939146582,Suit fabric 100% Wool Fabric Plaidsuper 120 Yarn 280g Weight 145cm Width with 0.1M Zero Shear Sampling Support Full Wool Product,100% Wool Fabric,Fabrics,32.86,1.0,meters,4.7,230000.0
11672,1076362443939146582,Suit fabric 100% Wool Fabric Plaidsuper 120 Yarn 280g Weight 145cm Width with 0.1M Zero Shear Sampling Support Full Wool Product,100% Wool Fabric,Fabrics,28.16,10.0,meters,4.7,230000.0
11673,1076362443939146582,Suit fabric 100% Wool Fabric Plaidsuper 120 Yarn 280g Weight 145cm Width with 0.1M Zero Shear Sampling Support Full Wool Product,100% Wool Fabric,Fabrics,26.29,30.0,meters,4.7,230000.0
11674,1076362443939146582,Suit fabric 100% Wool Fabric Plaidsuper 120 Yarn 280g Weight 145cm Width with 0.1M Zero Shear Sampling Support Full Wool Product,100% Wool Fabric,Fabrics,24.64,50.0,meters,4.7,230000.0
11675,9175532453485405324,100% wool Piano felt parts,100% Wool Fabric,Fabrics,3.0,500.0,pieces,5.0,120000.0
11676,9175532453485405324,100% wool Piano felt parts,100% Wool Fabric,Fabrics,2.9,1000.0,pieces,5.0,120000.0
11677,9175532453485405324,100% wool Piano felt parts,100% Wool Fabric,Fabrics,2.3,10000.0,pieces,5.0,120000.0
11678,8947694931358060291,High density oil absorption/wear-resistant sealing/industrial wool felt/dust-proof polishing,100% Wool Fabric,Fabrics,13.8,10.0,square,4.7,30000.0
11679,7519836387975236903,High quality mixed beige alpaca wool plaid fabric for clothing blanket sweater,100% Wool Fabric,Fabrics,8.99,50.0,meters,5.0,130000.0
11680,7519836387975236903,High quality mixed beige alpaca wool plaid fabric for clothing blanket sweater,100% Wool Fabric,Fabrics,7.0,500.0,meters,5.0,130000.0
11681,-706212126779529357,italian english selvage worsted plaid stripe fancy cashmere 100 wool fabric,100% Wool Fabric,Fabrics,17.5,1000.0,meters,4.8,1289956.0
11682,-706212126779529357,italian english selvage worsted plaid stripe fancy cashmere 100 wool fabric,100% Wool Fabric,Fabrics,17.2,2000.0,meters,4.8,1289956.0
11683,-6187212397504245707,20mm yellow merino sheep wool plush fabric,100% Wool Fabric,Fabrics,30.0,500.0,meters,4.8,170000.0
